transaction_id,user_id,date,description,amount,type,category,merchant,payment_method
U004-T00137,U004,2026-09-28,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00138,U004,2026-08-03,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00139,U004,2026-08-02,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U004-T00140,U004,2026-07-02,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00141,U004,2026-09-21,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00142,U004,2026-08-20,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00143,U004,2026-09-05,COFFEE & CHAT PAYMENT,65.0,expense,Entertainment,COFFEE & CHAT,UPI
U004-T00144,U004,2026-07-22,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00145,U004,2026-09-27,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00146,U004,2026-09-14,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00147,U004,2026-07-12,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U004-T00148,U004,2026-07-19,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U004-T00149,U004,2026-08-20,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00150,U004,2026-07-22,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00151,U004,2026-07-13,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U004-T00152,U004,2026-09-06,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00153,U004,2026-08-25,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00154,U004,2026-07-24,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00155,U004,2026-09-01,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00156,U004,2026-08-27,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00157,U004,2026-07-24,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00158,U004,2026-07-25,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U004-T00159,U004,2026-08-26,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00160,U004,2026-09-20,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00161,U004,2026-07-11,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00162,U004,2026-07-09,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00163,U004,2026-08-31,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00164,U004,2026-07-02,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00165,U004,2026-09-24,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U004-T00166,U004,2026-07-13,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00167,U004,2026-08-18,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00168,U004,2026-09-01,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00169,U004,2026-09-16,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00170,U004,2026-09-26,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U004-T00171,U004,2026-07-31,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U004-T00172,U004,2026-08-21,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00173,U004,2026-08-15,CAMPUS PHOTOCOPY & NOTES PAYMENT,10.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U004-T00174,U004,2026-07-01,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U004-T00175,U004,2026-07-18,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00176,U004,2026-09-06,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U004-T00177,U004,2026-08-17,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U004-T00178,U004,2026-09-04,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00179,U004,2026-07-01,COMMUNITY CHARITY UPI PAYMENT,21.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00180,U004,2026-07-03,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00181,U004,2026-08-11,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00182,U004,2026-09-16,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00183,U004,2026-08-14,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U004-T00184,U004,2026-09-23,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00185,U004,2026-08-19,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00186,U004,2026-09-30,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00187,U004,2026-07-17,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00188,U004,2026-08-08,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00189,U004,2026-07-22,COFFEE & CHAT PAYMENT,20.0,expense,Entertainment,COFFEE & CHAT,UPI
U004-T00190,U004,2026-08-31,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00191,U004,2026-08-01,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00192,U004,2026-07-14,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U004-T00193,U004,2026-07-21,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U004-T00194,U004,2026-08-19,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U004-T00195,U004,2026-08-02,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00196,U004,2026-09-24,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00197,U004,2026-07-12,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U004-T00198,U004,2026-07-29,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U004-T00199,U004,2026-07-09,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00200,U004,2026-09-30,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U004-T00201,U004,2026-09-22,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00202,U004,2026-07-30,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00203,U004,2026-08-07,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00204,U004,2026-08-13,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U004-T00205,U004,2026-07-15,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00206,U004,2026-08-10,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00207,U004,2026-08-09,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00208,U004,2026-08-19,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00209,U004,2026-08-16,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U004-T00210,U004,2026-09-05,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00211,U004,2026-07-14,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00212,U004,2026-08-10,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00213,U004,2026-07-29,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00214,U004,2026-07-19,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00215,U004,2026-09-24,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00216,U004,2026-09-15,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U004-T00217,U004,2026-08-05,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00218,U004,2026-09-12,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00219,U004,2026-09-02,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00220,U004,2026-07-08,COMMUNITY CHARITY UPI PAYMENT,21.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00221,U004,2026-07-20,STATIONERY SHOP PAYMENT,20.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00222,U004,2026-07-29,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00223,U004,2026-07-23,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00224,U004,2026-08-08,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00225,U004,2026-07-21,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00226,U004,2026-08-20,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00227,U004,2026-08-14,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U004-T00228,U004,2026-07-10,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U004-T00229,U004,2026-08-06,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00230,U004,2026-09-28,LOCAL PHARMACY STORE PAYMENT,65.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00231,U004,2026-07-13,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00232,U004,2026-09-29,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00233,U004,2026-09-12,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00234,U004,2026-08-07,COFFEE & CHAT PAYMENT,30.0,expense,Entertainment,COFFEE & CHAT,UPI
U004-T00235,U004,2026-07-28,STATIONERY SHOP PAYMENT,20.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00236,U004,2026-09-22,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00237,U004,2026-09-25,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U004-T00238,U004,2026-08-18,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U004-T00239,U004,2026-09-25,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00240,U004,2026-07-13,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00241,U004,2026-07-23,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U004-T00242,U004,2026-09-04,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00243,U004,2026-07-20,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00244,U004,2026-08-01,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00245,U004,2026-08-20,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00246,U004,2026-09-22,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U004-T00247,U004,2026-08-29,CAMPUS PHOTOCOPY & NOTES PAYMENT,50.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U004-T00248,U004,2026-08-05,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00249,U004,2026-08-17,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00250,U004,2026-07-11,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00251,U004,2026-07-03,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U004-T00252,U004,2026-08-05,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00253,U004,2026-09-14,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00254,U004,2026-09-21,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00255,U004,2026-09-12,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00256,U004,2026-07-09,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00257,U004,2026-08-21,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00258,U004,2026-08-20,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U004-T00259,U004,2026-07-09,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U004-T00260,U004,2026-07-27,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00261,U004,2026-07-24,CAMPUS PHOTOCOPY & NOTES PAYMENT,20.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U004-T00262,U004,2026-07-01,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U004-T00263,U004,2026-07-16,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00264,U004,2026-09-22,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00265,U004,2026-07-05,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00266,U004,2026-09-03,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00267,U004,2026-08-24,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00268,U004,2026-08-01,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U004-T00269,U004,2026-09-23,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00270,U004,2026-09-12,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00271,U004,2026-09-05,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U004-T00272,U004,2026-09-16,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00273,U004,2026-09-27,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00274,U004,2026-07-31,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00275,U004,2026-08-08,LOCAL PHARMACY STORE PAYMENT,28.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U004-T00276,U004,2026-07-18,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00277,U004,2026-09-14,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00278,U004,2026-09-18,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00279,U004,2026-08-03,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00280,U004,2026-08-21,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00281,U004,2026-09-25,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U004-T00282,U004,2026-09-07,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00283,U004,2026-09-20,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00284,U004,2026-09-30,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00285,U004,2026-08-23,STATIONERY SHOP PAYMENT,30.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00286,U004,2026-08-25,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00287,U004,2026-07-10,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00288,U004,2026-09-26,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U004-T00289,U004,2026-08-12,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00290,U004,2026-08-12,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U004-T00291,U004,2026-07-29,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00292,U004,2026-08-18,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00293,U004,2026-08-18,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U004-T00294,U004,2026-07-23,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U004-T00295,U004,2026-09-14,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00296,U004,2026-07-13,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U004-T00297,U004,2026-09-09,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00298,U004,2026-07-07,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00299,U004,2026-07-24,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00300,U004,2026-08-31,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00301,U004,2026-07-02,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00302,U004,2026-09-23,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00303,U004,2026-09-11,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U004-T00304,U004,2026-09-20,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00305,U004,2026-09-25,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00306,U004,2026-07-24,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00307,U004,2026-08-29,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00308,U004,2026-08-24,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00309,U004,2026-08-09,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00310,U004,2026-08-09,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00311,U004,2026-07-12,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00312,U004,2026-07-31,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U004-T00313,U004,2026-09-12,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U004-T00314,U004,2026-09-09,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U004-T00315,U004,2026-08-24,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00316,U004,2026-08-31,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00317,U004,2026-08-21,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00318,U004,2026-07-01,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00319,U004,2026-08-01,COMMUNITY CHARITY UPI PAYMENT,51.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00320,U004,2026-09-06,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00321,U004,2026-09-16,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U004-T00322,U004,2026-09-25,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U004-T00323,U004,2026-07-29,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00324,U004,2026-07-18,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00325,U004,2026-08-24,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00326,U004,2026-08-17,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00327,U004,2026-09-25,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00328,U004,2026-08-07,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U004-T00329,U004,2026-08-03,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U004-T00330,U004,2026-07-28,COFFEE & CHAT PAYMENT,20.0,expense,Entertainment,COFFEE & CHAT,UPI
U004-T00331,U004,2026-08-29,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U004-T00332,U004,2026-07-08,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U004-T00333,U004,2026-08-12,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U004-T00334,U004,2026-07-01,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00335,U004,2026-08-21,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U004-T00336,U004,2026-08-25,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00337,U004,2026-09-06,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U004-T00338,U004,2026-08-22,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00339,U004,2026-07-01,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00340,U004,2026-07-29,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U004-T00341,U004,2026-08-08,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00342,U004,2026-09-07,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U004-T00343,U004,2026-08-26,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00344,U004,2026-07-21,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00345,U004,2026-07-01,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U004-T00346,U004,2026-07-15,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00347,U004,2026-07-18,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U004-T00348,U004,2026-07-05,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00349,U004,2026-08-31,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00350,U004,2026-07-16,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U004-T00351,U004,2026-09-26,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00352,U004,2026-08-21,SWIGGY QUICK BITE PAYMENT,110.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00353,U004,2026-07-17,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U004-T00354,U004,2026-07-03,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U004-T00355,U004,2026-09-03,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U004-T00356,U004,2026-07-07,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U004-T00357,U004,2026-08-24,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U004-T00358,U004,2026-08-25,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U004-T00359,U004,2026-09-01,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U004-T00360,U004,2026-08-01,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U004-T00361,U004,2026-08-01,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U004-T00362,U004,2026-08-03,COMMUNITY CHARITY UPI PAYMENT,11.0,expense,Other,COMMUNITY CHARITY UPI,UPI
U004-T00363,U004,2026-09-24,STATIONERY SHOP PAYMENT,20.0,expense,Shopping,STATIONERY SHOP,UPI
